accession,x,y,z
CY109443,-0.27818754,0.8393274,0.46705592
CY109747,-0.28750116,0.844171,0.45245817
HM145082,-0.24756384,0.82656926,0.50546557
CY109363,-0.26673827,0.84827197,0.45747724
HM145083,-0.24506962,0.8572506,0.45283815
HM145121,-0.32160476,0.8110225,0.4886847
HM145122,-0.32562992,0.8091058,0.4891961
HM145123,-0.32562992,0.8091058,0.4891961
HM145124,-0.290459,0.8198898,0.4933704
CY109755,-0.29064393,0.84301037,0.4526143
HM145125,-0.32562992,0.8091058,0.4891961
HM145076,-0.24632047,0.85614,0.45425823
HM145068,-0.32174146,0.8642619,0.38669607
HM145084,-0.24506962,0.8572506,0.45283815
HM145179,-0.2655599,0.8377881,0.47706288
HM145180,-0.2655599,0.8377881,0.47706288
HM145181,-0.2582634,0.827294,0.4988835
CY109411,-0.25991932,0.8575381,0.4439262
CY110371,-0.27531523,0.8371859,0.47256878
CY110379,-0.2790364,0.8348286,0.47455224
CY109451,-0.2590235,0.8410081,0.47498646
HM145182,-0.24961916,0.84379023,0.4750877
HM145086,-0.23966049,0.8406348,0.48569113
CY109419,-0.28060412,0.83176965,0.47897866
HM145087,-0.2742544,0.8374867,0.47265264
HM145183,-0.2655599,0.8377881,0.47706288
HM145128,-0.32562992,0.8091058,0.4891961
HM145129,-0.29809868,0.81964844,0.48919693
HM145078,-0.25790104,0.8310124,0.4928543
HM145130,-0.32562992,0.8091058,0.4891961
CY110399,-0.293478,0.84586436,0.4454033
CY109723,-0.32499713,0.89946586,0.29212672
CY110407,-0.26515812,0.8438645,0.466459
CY109459,-0.25854313,0.8398314,0.47732446
HM145131,-0.31760177,0.8183605,0.47897315
CY110415,-0.2538265,0.8399202,0.4796938
HM145184,-0.25146827,0.84211916,0.4770733
CY109467,-0.28488594,0.83702046,0.4671581
HM145185,-0.2689422,0.8361644,0.47801578
CY110423,-0.31444255,0.83635694,0.44903553
HM145109,-0.28745788,0.81220657,0.50763035
HM145079,-0.28976345,0.8418364,0.45535538
CY110431,-0.293478,0.84586436,0.4454033
CY110439,-0.293478,0.84586436,0.4454033
CY109475,-0.293478,0.84586436,0.4454033
CY109763,-0.22267981,0.86165816,0.45602524
HM145132,-0.32562992,0.8091058,0.4891961
HM145133,-0.3262384,0.81075186,0.48605552
HM145089,-0.2999681,0.829553,0.47102115
HM145186,-0.2773648,0.8422482,0.46226257
HM145091,-0.22932409,0.8246649,0.5170476
HM145134,-0.30699438,0.8101202,0.49945933
HM145135,-0.26483896,0.8430172,0.46816906
HM145136,-0.32637754,0.8123417,0.48329976
HM145170,-0.26528037,0.8334646,0.4847299
HM145092,-0.30887648,0.804792,0.506858
HM145074,-0.23508516,0.8468652,0.47702643
HM145110,-0.29909536,0.8159374,0.49476066
CY109387,-0.268033,0.84312856,0.46614647
CY110163,-0.26694703,0.8407716,0.47100145
CY110171,-0.25887036,0.83897537,0.47865066
CY110179,-0.26873216,0.8358973,0.47860068
CY109771,-0.26139227,0.83327603,0.4871602
HM145111,-0.24917321,0.82668144,0.5044903
HM145171,-0.25772446,0.83801216,0.4809509
CY110187,-0.2759009,0.84224284,0.4631476
HM145075,-0.2592274,0.85364294,0.45176867
CY109731,-0.26841387,0.8125739,0.5173757
CY109395,-0.26694703,0.8407716,0.47100145
CY110195,-0.27332884,0.8401823,0.46838558
CY110203,-0.2653214,0.8461011,0.46229595
CY110211,-0.2655599,0.8377881,0.47706288
CY110219,-0.2655599,0.8377881,0.47706288
HM145172,-0.25772446,0.83801216,0.4809509
CY109403,-0.2912146,0.844973,0.44856954
CY109739,-0.28683943,0.81834966,0.49802318
CY110227,-0.2655599,0.8377881,0.47706288
CY110235,-0.27332884,0.8401823,0.46838558
CY110243,-0.28091094,0.83337635,0.47599673
CY110251,-0.28091094,0.83337635,0.47599673
CY110261,-0.2655599,0.8377881,0.47706288
HM145173,-0.25800088,0.83858347,0.47980547
HM145174,-0.2713786,0.8519697,0.4477737
CY110269,-0.25790477,0.8377841,0.4812514
CY110277,-0.26361737,0.83309025,0.48627824
CY110285,-0.2673204,0.838217,0.47532314
CY110293,-0.27332884,0.8401823,0.46838558
HM145175,-0.24948351,0.84320503,0.47619665
HM145115,-0.23975296,0.84249824,0.4824057
HM145162,-0.27787146,0.82271147,0.4959165
HM145081,-0.30577847,0.82447845,0.4761668
CY110301,-0.26591346,0.84032226,0.47238606
CY110309,-0.25590545,0.8394621,0.47939104
HM145176,-0.26010326,0.8347082,0.48539528
CY109427,-0.2989799,0.79810655,0.52310306
CY109355,-0.31662276,0.87450266,0.36741683
HM145073,-0.285105,0.8241862,0.4893181
HM145177,-0.25996044,0.8295299,0.49426782
HM145169,-0.27787146,0.82271147,0.4959165
CY110319,-0.28439274,0.83660805,0.46819618
CY110327,-0.25590545,0.8394621,0.47939104
CY110335,-0.2547012,0.8407667,0.4777432
KU921405,-0.3114713,0.8818262,0.35407367
KP414811,-0.3333056,0.8321311,0.44324407
KP414057,-0.27940467,0.8131449,0.5106156
AB304148,-0.25835943,0.85165113,0.45600525
LC496321,-0.35880193,0.84275824,0.40127265
AB284989,-0.25942627,0.9538759,0.15105863
AB285095,-0.27133814,0.9509356,0.14865083
KM251494,-0.28165033,0.63476944,0.719542
KM251495,-0.28598574,0.6335004,0.7189502
KM251496,-0.2759066,0.6296213,0.7262593
KM251497,-0.2759066,0.6296213,0.7262593
KM251499,-0.26091856,0.6733899,0.69171345
KM251500,-0.26587564,0.672432,0.6907571
KU161044,-0.3145732,0.84366596,0.43505356
KC790078,-0.31424072,0.8376516,-0.44675782
KC790070,-0.31424072,0.8376516,-0.44675782
GU050360,-0.21152154,0.70117015,0.6808958
JX420127,-0.20526484,0.6842643,0.69974893
AB819038,-0.21882057,0.7027402,0.67695916
JX420151,-0.2059974,0.6702745,0.7129496
MH266629,-0.30038244,0.8248299,0.4789845
MH114021,-0.29945365,0.8251075,0.47908777
KT779615,-0.22346643,0.6369971,0.73776513
KM879374,-0.22719795,0.6482495,0.72674185
KU646862,-0.29347154,0.82605886,0.48114568
KJ162797,-0.33325484,0.8113066,0.48033613
KJ162805,-0.33347282,0.818991,0.4669579
DQ376737,-0.3284895,0.8356271,0.44025216
LC498513,-0.27654508,0.8215504,0.49857572
KJ162741,-0.32974786,0.848003,0.41491836
KJ162749,-0.32974786,0.848003,0.41491836
KJ162757,-0.32791933,0.84801894,0.4163324
KJ162773,-0.3376506,0.852755,0.3984983
KJ162781,-0.3310867,0.84689873,0.41610596
KJ162789,-0.33517238,0.8570744,0.39125836
KJ162717,-0.33575824,0.85401446,0.3973987
KJ162725,-0.33946833,0.85368097,0.39495566
KJ162733,-0.33575824,0.85401446,0.3973987
KU646918,-0.3013079,0.83057904,0.46835038
KC785071,-0.33145943,0.8927971,0.30503777
KC785050,-0.33145943,0.8927971,0.30503777
KC785020,-0.33145943,0.8927971,0.30503777
KC785012,-0.33145943,0.8927971,0.30503777
KC784975,-0.33145943,0.8927971,0.30503777
DQ376735,-0.27689245,0.80300665,0.5277413
DQ376759,-0.30219316,0.80930376,0.50369304
KU143406,-0.27390674,0.64713985,0.7114669
CY033164,-0.30866006,0.92561364,0.21901654
CY087188,-0.22417673,0.6555316,0.7211263
LC348819,-0.2661487,0.6893155,0.6738019
LC348827,-0.27417687,0.69535923,0.6643061
LC348811,-0.27715406,0.690505,0.6681231
GU252823,-0.20301473,0.6903635,0.6943942
MH569632,-0.30446768,0.81282175,0.49660882
CY005815,-0.3994274,0.8961875,0.1931468
GU052324,-0.39653674,0.8987612,0.18704787
CY130017,-0.39653674,0.8987612,0.18704787
CY087843,-0.30654037,0.9453754,0.11089782
GU052316,-0.3183608,0.9457245,0.06520388
CY028647,-0.3100002,0.9486634,0.06275007
CY094922,-0.3013956,0.9187214,0.25517002
CY061613,-0.30233604,0.90801626,0.2899987
CY028254,-0.25727946,0.96631664,0.0062766965
CY045250,-0.29953074,0.95407486,0.004746739
CY016830,-0.19821785,0.6855073,0.70056355
CY016886,-0.20374663,0.6824837,0.7019284
CY017070,-0.19037668,0.68907076,0.69924116
CY017190,-0.1948016,0.681256,0.70565045
CY016894,-0.19438982,0.68265325,0.7044126
MK964555,-0.3255295,0.83521694,0.44321916
MK964563,-0.28348875,0.8421477,0.45871717
MK964571,-0.28348875,0.8421477,0.45871717
MK964579,-0.3586281,0.8172558,0.45108637
MK964587,-0.3586281,0.8172558,0.45108637
MK964595,-0.3586281,0.8172558,0.45108637
MK964603,-0.3586281,0.8172558,0.45108637
MK964611,-0.3586281,0.8172558,0.45108637
MK964619,-0.3586281,0.8172558,0.45108637
MK964629,-0.20249172,0.67868066,0.7059671
MK964638,-0.2979168,0.82816523,0.47475043
MK964646,-0.2979168,0.82816523,0.47475043
MK964654,-0.2979168,0.82816523,0.47475043
MK964662,-0.2979168,0.82816523,0.47475043
MK943252,-0.26766887,0.6863808,0.67619133
MK943260,-0.26254934,0.66220784,0.7018181
MK943268,-0.26412424,0.67054045,0.6932632
MK943276,-0.26254934,0.66220784,0.7018181
MK943287,-0.28747818,0.94165933,0.17502621
MK943286,-0.2924937,0.81606746,0.49847904
MK943296,-0.3253894,0.9117289,0.25074315
MK943304,-0.31595635,0.84077203,0.43962947
MK979257,-0.30339065,0.6482667,0.69835836
MK979265,-0.33029982,0.83565766,0.43883735
MK629013,-0.27684614,0.821197,0.49899068
MK629229,-0.28713235,0.8269971,0.48335364
MT106955,-0.31484902,0.6820084,0.6601019
MT106963,-0.31648105,0.6713167,0.6702041
MT106971,-0.31484902,0.6820084,0.6601019
MT106979,-0.3148799,0.6819639,0.6601331
MT106987,-0.31576386,0.6815202,0.6601692
MT106995,-0.31576386,0.6815202,0.6601692
MT107003,-0.31393835,0.6825576,0.6599681
MT020013,-0.29666927,0.69130045,0.65885586
MT020021,-0.29481682,0.69213307,0.6588133
MT107011,-0.29667506,0.6909732,0.6591964
MT107019,-0.29481682,0.69213307,0.6588133
MT107027,-0.29961082,0.68905646,0.6598746
MT107035,-0.3184697,0.6965373,0.6429718
MT107043,-0.2957269,0.6914464,0.6591263
GU186659,-0.1926432,0.69511896,0.6926025
MK964670,-0.17926532,0.6731635,0.7174363
MK964678,-0.18091169,0.6718599,0.71824443
MK964686,-0.30996913,0.8298653,0.46394268
MK964695,-0.3186215,0.82123053,0.4733507
MK964703,-0.30996913,0.8298653,0.46394268
MK964711,-0.20882665,0.64307326,0.7367823
MK964719,-0.20918198,0.6542313,0.72679037
MK964727,-0.17937972,0.6668173,0.72331023
MK964735,-0.17937972,0.6668173,0.72331023
MK964743,-0.31220496,0.82586485,0.46954802
MK964751,-0.20882665,0.64307326,0.7367823
MK964759,-0.19748262,0.6681385,0.7173503
MK964767,-0.20882665,0.64307326,0.7367823
MK964775,-0.20879637,0.6432397,0.73664564
MK964783,-0.20882665,0.64307326,0.7367823
MK964791,-0.20882665,0.64307326,0.7367823
MK964799,-0.20240042,0.6534539,0.7294053
MK964808,-0.32717225,0.83088964,0.4500897
MK964816,-0.29492444,0.8323102,0.46933916
MK964824,-0.30996913,0.8298653,0.46394268
MK964832,-0.32717225,0.83088964,0.4500897
MK964840,-0.29492444,0.8323102,0.46933916
MK964848,-0.30996913,0.8298653,0.46394268
MK964856,-0.33550355,0.81860125,0.46618593
MK964864,-0.29492444,0.8323102,0.46933916
MK964872,-0.30996913,0.8298653,0.46394268
MK964880,-0.32174256,0.8215715,0.47063997
MK964888,-0.32174256,0.8215715,0.47063997
MK964896,-0.32506487,0.8212506,0.46891394
MK964904,-0.32174256,0.8215715,0.47063997
MK964912,-0.32174256,0.8215715,0.47063997
MK964920,-0.32174256,0.8215715,0.47063997
MK964928,-0.32174256,0.8215715,0.47063997
MK964936,-0.31838274,0.8248447,0.46718687
MK943313,-0.32101953,0.8439149,0.42983022
MK943321,-0.32101953,0.8439149,0.42983022
MK943329,-0.32101953,0.8439149,0.42983022
MK943337,-0.32101953,0.8439149,0.42983022
MK943345,-0.26681438,0.65874255,0.7034688
MK964944,-0.22181952,0.70803905,0.6704303
MK943353,-0.17345113,0.72237116,0.6693987
MK943361,-0.17410311,0.7223408,0.66926223
MK943369,-0.17345113,0.72237116,0.6693987
MK943377,-0.17410311,0.7223408,0.66926223
MK943385,-0.17410311,0.7223408,0.66926223
MK943393,-0.17508471,0.7231878,0.6680904
MK943401,-0.17410311,0.7223408,0.66926223
KR732478,-0.21721579,0.71010464,0.6697528
KR732439,-0.22639816,0.68777245,0.6897195
KR732393,-0.2017544,0.68056035,0.70436686
CY034769,-0.20377973,0.6913555,0.69318205
EU930887,-0.2320562,0.6922085,0.683372
EU930903,-0.23319143,0.6960377,0.6790827
EU930911,-0.23418026,0.6965599,0.6782064
EU930919,-0.19835404,0.6780227,0.7077718
EU930927,-0.23289126,0.6914773,0.68382794
EU930935,-0.19845128,0.67759204,0.70815694
EU930943,-0.19835404,0.6780227,0.7077718
EU930959,-0.19932532,0.6705703,0.7145663
EU930991,-0.20067269,0.6762953,0.7087703
EU931015,-0.19324216,0.6773809,0.7097975
EU931023,-0.19324216,0.6773809,0.7097975
CY034225,-0.20306292,0.69093364,0.6938127
CY033180,-0.19489971,0.68153894,0.70535004
AB593432,-0.3028324,0.9191247,0.25199628
AB593448,-0.19390723,0.69297975,0.694391
AB781662,-0.29699162,0.850524,0.4340564
AB593480,-0.2760648,0.92068106,0.27592486
AB593464,-0.24443923,0.8309857,0.49971217
AB593472,-0.3240176,0.8235155,0.46565524
LC500407,-0.33357623,0.84652364,0.41487908
LC500423,-0.19468747,0.66340464,0.7224895
LC500447,-0.3156638,0.8540238,0.41352108
LC167711,-0.26997918,0.6662128,0.69517744
LC167719,-0.25434372,0.646885,0.7189221
LC427350,-0.29999268,0.93484443,0.1899214
LC426779,-0.35764793,0.81566995,0.45472026
LC167503,-0.25004438,0.66206264,0.70650595
LC167511,-0.2320816,0.73223436,0.6402898
LC167527,-0.23451525,0.66066676,0.7131074
LC167535,-0.23877266,0.6563933,0.71563643
LC426803,-0.18535057,0.6869282,0.70269114
LC167575,-0.2343791,0.6720045,0.7024788
LC167591,-0.25413987,0.66263497,0.70450526
LC167679,-0.26033595,0.6345543,0.7277128
LC427484,-0.26177534,0.6694719,0.69518423
LC363981,-0.23211694,0.67067176,0.70450056
LC363989,-0.23211694,0.67067176,0.70450056
LC363997,-0.2321239,0.6707222,0.7044503
LC364005,-0.23235291,0.67097473,0.7041342
LC364013,-0.2325645,0.6712933,0.7037607
LC427492,-0.30504784,0.81266266,0.4965131
LC427500,-0.3050751,0.81268007,0.49646783
LC427524,-0.33375016,0.83548546,0.43654883
LC364274,-0.23386504,0.6799843,0.6949307
LC364306,-0.24136463,0.67358786,0.69858617
LC364338,-0.22288449,0.66374224,0.713981
LC427564,-0.2778525,0.84061813,0.46492925
LC497106,-0.3730934,0.8099648,0.45250228
LC497122,-0.34990054,0.8453356,0.40370443
LC497146,-0.35612932,0.8465283,0.39567894
LC497202,-0.3460354,0.8336256,0.43049717
AB746475,-0.33657083,0.87392956,0.35066667
LC536299,-0.29012293,0.67969906,0.6736749
LC536307,-0.29012293,0.67969906,0.6736749
AB746483,-0.28585476,0.8750498,0.39060843
AB742264,-0.22644958,0.6850692,0.6923877
AB742272,-0.22644958,0.6850692,0.6923877
AB742280,-0.22650169,0.6856528,0.69179285
AB742288,-0.23043232,0.6815973,0.69449705
AB742296,-0.23022059,0.6776367,0.6984318
AB812574,-0.2972663,0.8536058,0.42777312
LC010697,-0.23932318,0.65605605,0.7157618
LC028137,-0.2777266,0.8345932,0.4757333
LC028081,-0.3274502,0.91158867,0.24856059
LC050584,-0.28254312,0.86715996,0.41012573
LC028161,-0.32286334,0.91069174,0.2576815
AB972700,-0.24009,0.6567428,0.7148746
AB972732,-0.23529166,0.6625349,0.7111156
AB979464,-0.27240315,0.68915397,0.67146355
AB979472,-0.27213165,0.68872714,0.67201144
AB979504,-0.27211615,0.6887698,0.67197394
AB979512,-0.2703128,0.68959683,0.67185354
AB983231,-0.3427289,0.83034366,0.4393931
LC028097,-0.30256587,0.7683346,0.5640175
LC028193,-0.27014473,0.68545115,0.6761498
LC028332,-0.27104667,0.6873997,0.6738067
LC028340,-0.27104667,0.6873997,0.6738067
LC028348,-0.27104667,0.6873997,0.6738067
LC053485,-0.2913045,0.86234134,0.41413668
LC486266,-0.2742809,0.65920717,0.7001542
LC279751,-0.26639116,0.6426635,0.7183449
LC279784,-0.26672414,0.66459864,0.69797343
LC279809,-0.25969863,0.67559355,0.6900217
LC279817,-0.25969863,0.67559355,0.6900217
KX513130,-0.23871388,0.65634966,0.71569604
KY171537,-0.2415345,0.64242435,0.727291
KY171553,-0.2371164,0.649614,0.72234166
KY171577,-0.23340555,0.6471861,0.72572166
KY171585,-0.23340555,0.6471861,0.72572166
KY171625,-0.23626396,0.68428206,0.68988216
KY171593,-0.24581952,0.642539,0.7257522
KY171545,-0.24799185,0.6901053,0.67989314
KY171561,-0.2243506,0.66410184,0.7131869
KY171601,-0.23340555,0.6471861,0.72572166
KY171569,-0.23280863,0.6877403,0.6876143
KY171617,-0.23209281,0.64973915,0.7238591
KY171717,-0.29914114,0.6480208,0.7004167
KY171343,-0.23723578,0.64548177,0.72599757
KY171367,-0.22919238,0.64899683,0.7254475
KY171383,-0.20059952,0.688759,0.6966857
KY171447,-0.23423919,0.64484024,0.72753906
KY171407,-0.22535259,0.68478113,0.69303036
KY171415,-0.23783,0.6840467,0.68957734
KY171423,-0.23498791,0.65776163,0.71563274
KY171431,-0.24581952,0.642539,0.7257522
KY171439,-0.23196538,0.64688253,0.7264538
KY171471,-0.23583864,0.65398043,0.71881133
KY171455,-0.22072724,0.6528137,0.7246473
KY171529,-0.22662961,0.6446629,0.7301018
KY171633,-0.21754307,0.66593397,0.7135874
KP097929,-0.22906993,0.6952346,0.68130445
KP097926,-0.2282706,0.6556591,0.7197248
KP097927,-0.22816592,0.6806574,0.69616514
KP098028,-0.21903884,0.6403805,0.7361621
CY034233,-0.18962157,0.6941415,0.6944142
CY034777,-0.1949566,0.68497723,0.70199585
CY033188,-0.19009729,0.6857727,0.7025516
KY171064,-0.23322347,0.6585658,0.71547043
KY170877,-0.2964159,0.6363939,0.71213794
KY171104,-0.24152742,0.6636316,0.7079956
KY171112,-0.22834381,0.71469927,0.66110826
KY171651,-0.28629547,0.62923706,0.7225619
KY171661,-0.28561214,0.6346736,0.7180635
KY171128,-0.22712648,0.6986008,0.6785061
KY171136,-0.2361919,0.6998876,0.67407036
KY171176,-0.2243125,0.7011675,0.6767924
KY171184,-0.22598897,0.71105677,0.6658283
KY171192,-0.23345602,0.7091278,0.665309
KY171208,-0.24998644,0.7023792,0.66646093
KY171224,-0.24073042,0.6890199,0.68359375
KF182742,-0.2314052,0.6480814,0.72556335
KX513135,-0.2404536,0.67172074,0.70069486
KX513113,-0.2449554,0.6737813,0.69714814
KX513351,-0.2404536,0.67172074,0.70069486
KX513320,-0.24271822,0.67129445,0.7003225
KX513348,-0.24271822,0.67129445,0.7003225
KX513369,-0.24409167,0.6705154,0.70059144
KX513225,-0.2404536,0.67172074,0.70069486
KX513394,-0.2404536,0.67172074,0.70069486
KX513353,-0.2404536,0.67172074,0.70069486
KX513401,-0.2404536,0.67172074,0.70069486
KX513275,-0.2404536,0.67172074,0.70069486
KX513186,-0.25035992,0.66681737,0.7019077
KX513272,-0.25035992,0.66681737,0.7019077
KX513110,-0.25114492,0.6665883,0.70184493
KX513151,-0.24861926,0.7043179,0.66492456
KX513253,-0.24416752,0.65159166,0.71819943
KX513208,-0.2409346,0.6573583,0.7140243
KX513316,-0.24041,0.65547174,0.71593285
KX513236,-0.24024309,0.6531563,0.71810174
KX513234,-0.24024309,0.6531563,0.71810174
KX513250,-0.2380528,0.70973194,0.66303205
KX513311,-0.2380528,0.70973194,0.66303205
KX513175,-0.2380528,0.70973194,0.66303205
KX513406,-0.23716384,0.7071177,0.6661365
KX513307,-0.23716384,0.7071177,0.6661365
KX513119,-0.23716384,0.7071177,0.6661365
KX513227,-0.2380528,0.70973194,0.66303205
KX513359,-0.2380528,0.70973194,0.66303205
KX513366,-0.2380528,0.70973194,0.66303205
KX513304,-0.2380528,0.70973194,0.66303205
KX513360,-0.2380528,0.70973194,0.66303205
KX513393,-0.2380528,0.70973194,0.66303205
KX513241,-0.22579585,0.70485693,0.67245287
JX241040,-0.19512722,0.6708433,0.7154681
KF259925,-0.32458517,0.9076729,0.26603463
KU143395,-0.2525156,0.6855757,0.68280435
KU143417,-0.22089346,0.6382952,0.737418
KU143405,-0.28916577,0.64442074,0.70788777
KU143411,-0.21286519,0.65888834,0.72149473
KU143396,-0.24581087,0.6838369,0.6869819
KU143382,-0.26590022,0.81743807,0.51097184
CY092164,-0.30404463,0.91316295,0.27145943
CY092180,-0.32885048,0.9096638,0.25371066
CY180927,-0.26853347,0.8147422,-0.513892
CY180935,-0.2682817,0.8152783,-0.5131726
CY180943,-0.26853347,0.8147422,-0.513892
CY180951,-0.26853347,0.8147422,-0.513892
CY180959,-0.26853347,0.8147422,-0.513892
CY180967,-0.26853347,0.8147422,-0.513892
CY180975,-0.26853347,0.8147422,-0.513892
CY180983,-0.26908273,0.8168327,-0.5102734
CY180991,-0.26853347,0.8147422,-0.513892
CY180999,-0.26853347,0.8147422,-0.513892
CY181007,-0.26853347,0.8147422,-0.513892
CY181015,-0.26853347,0.8147422,-0.513892
CY181024,-0.26853347,0.8147422,-0.513892
CY177595,-0.2787757,0.83569014,-0.47318736
CY181032,-0.26853347,0.8147422,-0.513892
CY178297,-0.27536553,0.80343205,-0.52789277
CY178305,-0.27536553,0.80343205,-0.52789277
CY178514,-0.27008834,0.821392,-0.50236195
CY178522,-0.27008834,0.821392,-0.50236195
CY179694,-0.26919404,0.803691,-0.5306746
CY178313,-0.27536553,0.80343205,-0.52789277
CY179686,-0.27536553,0.80343205,-0.52789277
CY178321,-0.27536553,0.80343205,-0.52789277
CY178353,-0.31542495,0.8315863,-0.45713383
CY178361,-0.2762864,0.8181698,-0.504246
CY178369,-0.31542495,0.8315863,-0.45713383
CY178377,-0.31542495,0.8315863,-0.45713383
CY177761,-0.2762864,0.8181698,-0.504246
CY178153,-0.29556656,0.8316447,-0.47011423
CY178161,-0.29865327,0.8309432,-0.46940345
CY179270,-0.26998225,0.8242685,-0.4976858
CY178169,-0.2971846,0.8343327,-0.46429536
CY178177,-0.29556656,0.8316447,-0.47011423
CY178441,-0.258287,0.8187153,-0.5128285
CY178449,-0.258287,0.8187153,-0.5128285
CY178185,-0.26730707,0.8258361,-0.49652958
CY178457,-0.26868367,0.8072299,-0.52553684
CY178465,-0.26868367,0.8072299,-0.52553684
CY179318,-0.25316513,0.8400699,-0.47978133
CY178914,-0.2976325,0.84314626,-0.44779378
CY179454,-0.24855591,0.83805627,-0.48567656
CY179462,-0.2509199,0.8376073,-0.48523518
CY179470,-0.2509199,0.8376073,-0.48523518
CY179478,-0.2509199,0.8376073,-0.48523518
CY179486,-0.2509199,0.8376073,-0.48523518
CY179494,-0.2509199,0.8376073,-0.48523518
CY089648,-0.28104684,0.9028001,-0.3255221
KU143409,-0.2714789,0.6452099,0.7141451
KU143402,-0.26069802,0.66872007,0.6963117
KU143404,-0.26069802,0.66872007,0.6963117
KU143414,-0.3298768,0.9087941,0.25548878
KT779614,-0.21742193,0.6359264,0.74048984
KM100135,-0.3674032,0.87597555,0.31254098
LC042082,-0.3061771,0.8671067,0.39291427
GU220600,-0.3327582,0.8990246,0.28465196
EF061123,-0.26115784,0.8211795,0.507406
AB212281,-0.30861813,0.81152886,0.4961609
KF259799,-0.24372326,0.83893126,0.4866141
CY109715,-0.24149095,0.8478562,0.4720402
CY109347,-0.31516102,0.8318068,0.45691457
HM172232,-0.1833761,0.66587,0.7231807
CY030890,-0.20055717,0.69317734,0.6923019
KJ907560,-0.3115184,0.83081317,0.46120036
