accession,x,y,z
KY063852,0.22602385,0.90008336,-0.37250927
KY063860,-0.03630186,0.77465165,-0.63134533
KY063868,0.22602385,0.90008336,-0.37250927
KY063876,0.22623599,0.90013254,-0.37226158
KY063884,-0.024500426,0.7682836,-0.6396405
KY063892,0.28593883,0.86781996,-0.4063587
KY063900,-0.02350151,0.7789508,-0.62664455
KY063908,0.32624567,0.88142926,-0.3415351
KY063928,-0.008050856,0.7812457,-0.62417173
KY063936,-0.013082529,0.7821167,-0.62299466
KY063960,0.22602385,0.90008336,-0.37250927
KY063968,0.22602385,0.90008336,-0.37250927
KY063976,0.23854187,0.9039548,-0.35491326
KY063992,-0.022618813,0.77705127,-0.6290308
KY064000,0.29611275,0.86453134,-0.40608227
MT421216,0.16913567,0.73282814,-0.6590569
MT421224,0.16913567,0.73282814,-0.6590569
CY037007,-0.11532635,0.7696131,-0.62800914
CY190019,0.1829505,0.9543283,-0.23619202
CY140695,0.16176628,0.7309067,-0.6630287
CY140761,0.16915077,0.73935497,-0.6517225
CY140844,0.21636878,0.76878506,-0.6017924
CY140876,0.21636878,0.76878506,-0.6017924
CY063743,0.15513355,0.7317651,-0.6636666
CY063865,0.15376534,0.7307143,-0.66514117
CY063873,0.15513355,0.7317651,-0.6636666
CY063881,0.15513355,0.7317651,-0.6636666
CY063889,0.15752687,0.73539054,-0.65907973
CY063897,0.15513355,0.7317651,-0.6636666
CY063905,0.1516566,0.7364223,-0.65930456
CY063913,0.15513355,0.7317651,-0.6636666
CY063921,0.15552913,0.7314248,-0.6639491
CY063929,-0.12304617,0.6944889,-0.708904
CY063945,0.15562993,0.730736,-0.6646835
CY063953,0.16261427,0.7387918,-0.6540209
CY063961,0.15513355,0.7317651,-0.6636666
CY063969,0.15834568,0.72991496,-0.66494423
CY063977,0.15562993,0.730736,-0.6646835
CY078321,0.1774585,0.75554997,-0.6305971
CY140261,-0.12597123,0.7538047,-0.6449107
CY140070,-0.1266447,0.75289243,-0.6458436
CY140196,-0.111496195,0.74810594,-0.65414524
CY140204,0.16149032,0.73872226,-0.6543778
CY145783,0.33293828,0.85586464,-0.39578763
CY140527,0.17643316,0.7512703,-0.63597506
CY133745,-0.0895181,0.7614979,-0.6419559
CY133737,0.17662781,0.79417455,-0.5814545
CY133753,-0.15020393,0.67365974,-0.72361684
CY133761,-0.12526879,0.7919509,-0.5975965
CY133769,0.16921172,0.74321944,-0.64729613
CY133851,0.17590065,0.78513694,-0.5938174
CY166939,0.1838028,0.96687096,-0.17713554
CY166947,0.16310723,0.74541205,-0.64634115
CY166955,0.15780681,0.7606612,-0.62967575
CY166963,0.16310723,0.74541205,-0.64634115
CY166971,0.15884316,0.74837434,-0.6439757
CY166979,0.15849876,0.7479019,-0.6446091
CY186756,0.15852965,0.7580544,-0.632631
KY284452,-0.10096287,0.79094744,-0.6034969
KY284359,0.16031003,0.7344759,-0.6594285
KY583862,0.17220142,0.75663483,-0.6307538
KY284507,0.17366871,0.7521678,-0.635675
KY284379,-0.13631403,0.78854835,-0.5996749
KY583833,0.17246068,0.7539344,-0.6339087
KY583797,0.16834526,0.76119035,-0.626298
KY583845,-0.12266678,0.69287723,-0.7105449
KY584018,0.14761998,0.7696562,-0.6211583
KY284446,-0.0970352,0.7915183,-0.60339284
KY284388,0.17236793,0.7497869,-0.63883394
KY583849,0.3764253,0.926438,0.0040814164
KY583976,0.16826223,0.7547109,-0.63411295
KY561169,0.5143368,0.81415564,0.26945922
MN552526,-0.12613618,0.6857378,-0.7168357
MG279773,0.14927804,0.75291353,-0.64096594
MK237028,-0.12683274,0.7896984,-0.60024154
MK236821,0.18907462,0.754563,-0.6283992
MK237614,0.1690058,0.76348865,-0.6233154
MK236921,-0.10258948,0.7910475,-0.60309136
MK237193,-0.13060193,0.7126809,-0.6892235
MK237357,0.1863748,0.7787358,-0.59902847
MK237359,0.16935395,0.75503767,-0.63343304
MK237553,-0.12293085,0.77180445,-0.6238636
MK237075,0.16032635,0.76925707,-0.6184974
MK236799,0.17212766,0.74594414,-0.6433812
MK237184,0.17212766,0.74594414,-0.6433812
MK236894,-0.13282174,0.7771552,-0.6151327
MK237862,-0.13282174,0.7771552,-0.6151327
MK237480,-0.14014271,0.77923065,-0.6108679
MK237133,-0.13118184,0.77527076,-0.6178564
CY005881,0.40202907,0.91489387,0.03663101
CY138296,-0.1586965,0.75447094,-0.63685876
CY138304,-0.1586965,0.75447094,-0.63685876
CY138312,0.34790602,0.8802633,0.32264218
CY138320,-0.1586965,0.75447094,-0.63685876
CY138328,-0.1586965,0.75447094,-0.63685876
CY138336,-0.10044601,0.702857,-0.7042035
CY138344,-0.09998837,0.7045012,-0.7026239
CY138352,-0.09998837,0.7045012,-0.7026239
CY138360,-0.09041377,0.7059511,-0.70246595
CY138368,-0.099636756,0.7053991,-0.70177245
CY138376,-0.10281333,0.70747185,-0.69922316
CY138384,-0.10040692,0.69814223,-0.7088835
CY138392,-0.10686413,0.7011136,-0.70499635
CY138400,-0.0983066,0.69981927,-0.70752305
CY138408,-0.10686413,0.7011136,-0.70499635
CY138416,-0.10040692,0.69814223,-0.7088835
CY138022,-0.10040692,0.69814223,-0.7088835
CY138424,-0.10686413,0.7011136,-0.70499635
CY138432,-0.10040692,0.69814223,-0.7088835
CY138440,-0.09155362,0.7050274,-0.70324564
CY138448,-0.10686413,0.7011136,-0.70499635
CY125581,0.16622306,0.7511108,-0.6389072
CY125598,-0.085822456,0.80405873,-0.588323
CY144587,0.2825846,0.9498456,-0.13393784
CY140753,0.4154971,0.9081556,-0.051142402
CY140796,0.15812707,0.7467072,-0.6460838
CY140860,-0.07752766,0.7588501,-0.6466343
CY185937,0.21975768,0.9008869,-0.3743118
CY140868,0.21975768,0.9008869,-0.3743118
CY140903,0.16182037,0.73164386,-0.66220194
CY140919,-0.1296703,0.7607147,-0.63600206
CY140112,0.1525754,0.7363936,-0.6591247
CY140120,-0.07867293,0.69769853,-0.7120584
CY140128,0.3225713,0.86543745,-0.3833613
CY140350,0.5111755,0.83096397,0.21954131
CY140358,0.5174196,0.82059616,0.24269082
CY140144,-0.11261666,0.7456436,-0.65675956
CY140164,0.17495613,0.760417,-0.6254249
CY140366,-0.12601429,0.7866294,-0.6044291
CY138161,-0.12053802,0.7498315,-0.65055615
CY138172,-0.088616066,0.70507437,-0.7035748
CY138181,0.25549978,0.9622149,-0.09413959
CY138180,-0.091938876,0.7052084,-0.7030138
CY138192,-0.091938876,0.7052084,-0.7030138
CY138200,-0.091938876,0.7052084,-0.7030138
CY138208,-0.091938876,0.7052084,-0.7030138
CY138216,-0.091938876,0.7052084,-0.7030138
CY138224,-0.091938876,0.7052084,-0.7030138
CY138232,-0.091938876,0.7052084,-0.7030138
CY138240,-0.091938876,0.7052084,-0.7030138
CY138248,-0.091938876,0.7052084,-0.7030138
CY138256,-0.091938876,0.7052084,-0.7030138
CY138264,-0.091938876,0.7052084,-0.7030138
CY138272,-0.091938876,0.7052084,-0.7030138
CY138280,0.5124829,0.83074194,0.21732268
CY138288,0.5124829,0.83074194,0.21732268
CY138006,0.17309645,0.7951321,-0.58120775
CY138480,0.3426386,0.9364893,-0.07474292
CY138488,-0.13905421,0.76800454,-0.62516636
CY138496,0.34464002,0.9361459,-0.069671825
CY138504,0.18103792,0.8008107,-0.5709007
CY138512,0.17791142,0.8000164,-0.5729933
CY138520,-0.09999586,0.7019956,-0.70512617
CY125266,-0.1169513,0.70485085,-0.6996483
CY020965,0.27561805,0.95228404,-0.13110974
CY186830,0.16981204,0.7533184,-0.63535446
CY186838,0.15494502,0.7510078,-0.64185613
CY186863,0.29867142,0.8627893,-0.40790942
CY186871,0.25479436,0.95505655,-0.15148184
CY186903,0.27062255,0.9576172,-0.098653845
CY186911,-0.13420087,0.8006521,-0.5839062
CY186879,-0.08172217,0.7416959,-0.6657392
CY186887,0.27798185,0.95336944,-0.11752759
CY186895,0.15444079,0.73186696,-0.66371596
CY186927,0.18074921,0.74160355,-0.6460293
CY186935,0.18074921,0.74160355,-0.6460293
CY186943,0.18074921,0.74160355,-0.6460293
CY186796,0.17129458,0.7422056,-0.6479113
CY186951,0.18139295,0.746497,-0.64018655
CY021221,0.20421351,0.77958554,-0.5920668
CY021861,0.4028145,0.9145676,-0.03614404
KJ526080,-0.14749774,0.7992304,-0.582645
KJ527630,0.182779,0.74492115,-0.6416263
KJ527614,0.21884915,0.8981117,-0.38144514
KJ568385,0.21884915,0.8981117,-0.38144514
KJ568025,0.17640705,0.75298846,-0.633947
KJ567969,-0.15575002,0.7969,-0.5836885
KJ567977,0.17617674,0.7845356,-0.5945297
KJ568177,-0.099723645,0.7233888,-0.6832012
KJ567889,0.17432852,0.7486024,-0.63969064
KJ567945,0.23966596,0.893442,-0.3798967
KJ568337,0.33154353,0.93884337,-0.09301584
KJ568289,0.17391808,0.74523157,-0.64372545
KJ568049,0.35473984,0.93077445,-0.08842284
KJ568185,0.41129702,0.91150045,0.001286143
KJ568265,-0.099723645,0.7233888,-0.6832012
CY204064,-0.1361828,0.8085348,-0.57247335
CY204015,0.16889861,0.7443283,-0.64610255
KY583949,0.17427246,0.782944,-0.5971831
KY583947,0.16951399,0.7553539,-0.633013
KY583945,-0.08231014,0.7045739,-0.7048408
KY284434,0.17624255,0.7512477,-0.6360545
KY284421,0.17708161,0.75539905,-0.6308838
KY678651,0.17173207,0.7428281,-0.64708155
KY561221,0.16995497,0.7644867,-0.6218323
MG280419,0.18416071,0.75773054,-0.6260425
MG280009,0.15263744,0.776824,-0.6109388
MG279751,-0.12753059,0.78874195,-0.60135025
MN552480,0.38762802,0.9214514,0.025922092
MG279908,-0.09660543,0.7824736,-0.61514413
MG383442,0.3382153,0.8981581,-0.28093132
CY081316,-0.09002558,0.7884195,-0.60851467
MK236672,0.17956142,0.7490553,-0.6377098
MK237487,0.18916118,0.76725596,-0.61281025
MK237170,0.16088092,0.74012,-0.65294707
MK237947,-0.098171614,0.713777,-0.6934585
MK237452,-0.10330422,0.8092623,-0.57829314
MK236930,-0.10072837,0.80989325,-0.57786393
MK236993,-0.11242337,0.7872408,-0.6063109
MK237801,0.5029161,0.8393766,0.2062092
CY095640,-0.10153652,0.7740449,-0.6249358
MN431050,0.22935785,0.9107206,-0.3434865
MN430999,-0.12018678,0.6961995,-0.7077157
MN431132,0.17070924,0.7682113,-0.6170169
MN431057,0.19654813,0.7572865,-0.6228049
MN431017,0.19384319,0.7694007,-0.60864383
CY017999,-0.15369187,0.7324587,-0.6632368
CY024818,0.22493158,0.89455307,-0.3862389
CY018901,0.18687257,0.91087145,-0.36795628
GU053291,0.19606939,0.90726,-0.37207004
CY020861,0.4824559,0.8550876,0.18989865
CY011048,-0.0926458,0.77677953,-0.6229208
CY011028,-0.10661037,0.75260824,-0.6497808
CY021445,0.27860907,0.9514026,-0.13118696
CY020749,0.20515019,0.80962795,-0.54992354
CY138456,-0.09155362,0.7050274,-0.70324564
CY138464,-0.10281333,0.70747185,-0.69922316
CY138030,0.16008851,0.75416076,-0.6368777
CY138472,0.3426386,0.9364893,-0.07474292
CY125573,0.1619575,0.7286943,-0.6654129
CY125565,-0.09800239,0.70459557,-0.7028091
CY125589,0.1619575,0.7286943,-0.6654129
CY125285,-0.02420009,0.72532654,-0.6879796
CY181077,0.20035592,0.8056837,-0.55743265
CY047704,0.35752264,0.8832217,0.3034749
CY178543,-0.08601652,0.6602006,-0.7461477
MH546323,0.22143951,0.91310143,-0.34236
MH546331,0.38351575,0.8666248,0.3191821
CY139929,0.23301974,0.89980006,-0.36886528
CY139921,0.21051468,0.90836924,-0.36131564
CY185969,0.22956114,0.9007066,-0.36882147
CY139937,0.22956114,0.9007066,-0.36882147
CY140836,0.14042524,0.75003535,-0.64631855
CY140961,-0.06568238,0.75828665,-0.6486039
CY140969,0.1575444,0.73943704,-0.65453225
CY141065,0.34324187,0.93503946,-0.08880423
CY205515,0.17702173,0.7879524,-0.5897409
CY205523,0.18427967,0.7864853,-0.58947587
CY205524,-0.12874037,0.7898064,-0.59969294
CY205533,-0.12746814,0.7841621,-0.6073233
CY205541,0.17894077,0.7863238,-0.59133327
CY205549,0.15575154,0.7449644,-0.64866745
CY205388,0.18691869,0.7984385,-0.57232624
CY205557,-0.109054826,0.7944841,-0.5974129
CY205565,0.16792455,0.79222476,-0.5866696
CY205630,-0.094057895,0.73665994,-0.6696904
CY205638,-0.115008995,0.7839425,-0.6100879
CY205646,0.16738735,0.79222643,-0.58682084
CY205654,0.18755995,0.79417735,-0.57801694
CY205662,0.28527987,0.86647,-0.40968913
CY205670,0.16227575,0.74358463,-0.6486513
CY205678,-0.1047034,0.7931344,-0.59997916
CY205694,0.17855713,0.791991,-0.58383864
CY205702,-0.115008995,0.7839425,-0.6100879
CY205710,-0.115008995,0.7839425,-0.6100879
CY205718,0.18266276,0.78504497,-0.59189415
CY205726,-0.10451237,0.78983015,-0.6043554
CY205736,0.18163542,0.78441924,-0.5930388
CY205744,0.17738841,0.7438402,-0.6443874
CY205752,0.17717676,0.7861383,-0.5921105
CY205760,0.16040884,0.74655473,-0.64569736
CY205768,0.17738841,0.7438402,-0.6443874
CY205776,0.16453882,0.73268723,-0.66037595
CY205784,-0.12609416,0.68136966,-0.72099626
CY205792,0.17738841,0.7438402,-0.6443874
CY205396,-0.124657154,0.7641414,-0.6328891
CY205808,0.1777369,0.7859146,-0.5922397
CY205816,-0.11310742,0.7384506,-0.6647537
CY205835,0.18360947,0.7914616,-0.5829889
CY205843,0.18286107,0.7867698,-0.58953804
CY205851,-0.13904007,0.7561813,-0.63941973
CY205852,0.16423185,0.74616873,-0.64518225
CY205863,0.17712249,0.78798074,-0.58967286
CY205871,0.1777369,0.7859146,-0.5922397
CY205879,0.1828564,0.7866749,-0.5896661
CY205887,0.17424646,0.7454783,-0.64335084
CY205895,-0.108203344,0.7406183,-0.6631565
CY205903,-0.17561862,0.7498192,-0.63790995
CY205911,-0.11310742,0.7384506,-0.6647537
CY205921,0.17647032,0.74398047,-0.64447755
CY205929,0.1599309,0.75486624,-0.63608104
CY205937,-0.10336388,0.7915127,-0.6023483
CY205945,0.18516944,0.7931926,-0.58013606
CY205955,0.1599309,0.75486624,-0.63608104
CY205963,-0.13758592,0.7504967,-0.64639384
CY205406,0.17607054,0.79234016,-0.58412
CY205405,-0.07593963,0.7194368,-0.69039404
CY205971,-0.108203344,0.7406183,-0.6631565
CY205979,0.15906239,0.7455618,-0.64717597
CY205987,0.1810443,0.79369915,-0.5807449
CY206003,-0.12358253,0.68576384,-0.7172554
CY206004,0.1777369,0.7859146,-0.5922397
CY206014,-0.12260641,0.7365838,-0.66514057
CY206023,0.17317796,0.73999107,-0.6499404
CY206031,0.18516944,0.7931926,-0.58013606
CY206042,0.28214982,0.8638391,-0.41734093
CY206051,-0.12569734,0.6836762,-0.718879
CY206059,-0.108203344,0.7406183,-0.6631565
CY206067,0.18360947,0.7914616,-0.5829889
CY206083,0.1599309,0.75486624,-0.63608104
CY206091,-0.108203344,0.7406183,-0.6631565
CY206107,0.18360947,0.7914616,-0.5829889
CY206123,-0.12236405,0.75888157,-0.6396294
CY205431,0.16935924,0.79438126,-0.5833317
CY206131,0.15918455,0.7504568,-0.641463
CY206139,0.18542732,0.7818729,-0.59522384
CY206147,0.15922439,0.7296088,-0.66507035
CY206155,0.1589302,0.756419,-0.6344852
CY206163,-0.100606546,0.68946266,-0.7173002
CY206171,0.18401328,0.78850913,-0.58684963
CY206187,0.15996891,0.7547883,-0.63616395
CY206195,0.17809054,0.7414551,-0.64693743
CY205443,0.18581164,0.7847246,-0.59133863
CY205442,0.17246966,0.739649,-0.65051794
CY206203,0.1776469,0.8022,-0.5700146
CY206211,-0.12110697,0.7593127,-0.639357
CY206219,-0.0745947,0.75191784,-0.65502304
CY206227,0.36000675,0.8895541,-0.28122687
CY205463,-0.080017954,0.7485273,-0.65825826
CY206236,0.25060892,0.96184057,-0.10980889
CY206244,0.25492314,0.9584799,-0.12779045
CY206252,-0.0622276,0.7521313,-0.65606874
CY206268,-0.098649524,0.7120661,-0.6951476
CY206284,-0.08643712,0.7546568,-0.6504012
CY205472,0.44337913,0.89632154,0.0047546057
CY206292,0.16591275,0.7633235,-0.6243478
CY206300,0.4910216,0.82572156,0.27763605
CY206308,0.2634708,0.9553405,-0.13381939
CY185903,0.20837364,0.91004795,-0.3583199
CY206341,0.40075308,0.91612583,0.010510278
CY206349,0.16256876,0.75645036,-0.63352525
CY206357,0.17179371,0.7486613,-0.6403072
CY206365,0.16165043,0.76147014,-0.62771994
CY206373,0.18385376,0.74567604,-0.6404412
CY206381,-0.1156912,0.75211304,-0.6488001
CY206382,0.1445104,0.741125,-0.6556299
CY206390,0.1887219,0.74709105,-0.63736886
CY206398,0.18385376,0.74567604,-0.6404412
CY206406,0.18385376,0.74567604,-0.6404412
CY206414,0.18385376,0.74567604,-0.6404412
CY206422,0.18791029,0.7511706,-0.6327974
CY206430,-0.14081669,0.75011903,-0.6461364
CY206438,-0.13353811,0.75457394,-0.64248407
CY206446,0.17019567,0.74474174,-0.6452855
CY206454,0.18055075,0.7463925,-0.64054644
CY206462,0.18385376,0.74567604,-0.6404412
CY206470,0.18791029,0.7511706,-0.6327974
CY206478,-0.13782707,0.74589276,-0.65164995
CY206488,-0.123822905,0.7490003,-0.6508966
CY206496,0.18718816,0.74438155,-0.64098096
CY206504,0.16992919,0.7907614,-0.5880651
CY206512,-0.13353811,0.75457394,-0.64248407
CY206520,0.17107308,0.7513677,-0.63732296
CY206528,0.18385376,0.74567604,-0.6404412
CY206536,0.16615671,0.7495172,-0.64079314
CY206544,-0.13782707,0.74589276,-0.65164995
CY206552,0.1717121,0.7418756,-0.6481787
CY206561,-0.07666903,0.686291,-0.7232749
CY206571,0.15573286,0.7411525,-0.6530239
CY206579,-0.12441011,0.7582235,-0.64001507
CY077701,0.15320022,0.73366,-0.6620217
CY064193,0.16388878,0.74897575,-0.6420092
CY064201,0.17404701,0.7478704,-0.6406228
CY064209,0.15952525,0.73255527,-0.66175103
CY064217,-0.09507442,0.73082894,-0.6759067
CY064225,-0.13060308,0.747591,-0.65119165
CY064233,0.16268255,0.73236066,-0.6611975
CY064241,0.15443873,0.7328487,-0.6626322
CY078257,-0.067709364,0.73638153,-0.6731699
CY078281,0.15815656,0.7340927,-0.66037434
CY090853,0.17109436,0.73394835,-0.65730244
CY078305,0.14894962,0.73452604,-0.66203135
CY078329,0.16066994,0.73524624,-0.65848166
CY206611,0.18508717,0.74725527,-0.6382416
CY206619,0.1674264,0.7628571,-0.6245138
CY206627,0.42721322,0.90278655,0.04965138
CY206635,0.17537081,0.7907081,-0.58653706
CY206651,0.1803264,0.74695295,-0.63995606
KY013716,0.23321019,0.90043694,-0.3671869
KY013724,0.23321019,0.90043694,-0.3671869
KY013732,0.23321019,0.90043694,-0.3671869
KY013780,0.2311263,0.9025748,-0.36323476
KY013788,0.2311263,0.9025748,-0.36323476
KY013841,-0.08987358,0.706526,-0.7019571
KY013873,0.22633305,0.9045351,-0.36137176
KY013928,-0.07279436,0.69574445,-0.7145912
KY013936,-0.12104399,0.687245,-0.7162699
KY013944,0.16824244,0.7513404,-0.63810825
KY013984,0.17742579,0.748518,-0.6389372
KY014004,0.169159,0.77012795,-0.6150514
KY014012,0.169159,0.77012795,-0.6150514
KX024583,0.20428367,0.9347721,-0.2906361
KY014028,0.17749092,0.7550985,-0.63112855
MN937726,0.16620933,0.7557267,-0.6334443
MN937734,0.17324898,0.76457936,-0.62080854
MN937750,0.16988231,0.7559788,-0.6321677
CY181265,0.26680967,0.9582641,-0.10267667
CY178382,-0.14277656,0.71267426,-0.68681157
CY133101,-0.13857064,0.75057805,-0.64608884
CY133145,-0.10678607,0.80468893,-0.5840142
CY166477,0.16423185,0.74616873,-0.64518225
CY167102,-0.13111834,0.7884884,-0.600911
CY166573,0.5141793,0.8305726,0.21393655
CY166581,0.17722186,0.7450056,-0.64308566
CY166314,-0.07597392,0.775943,-0.6262111
CY166501,-0.14418644,0.7907206,-0.59495485
CY166509,-0.14418644,0.7907206,-0.59495485
CY181257,-0.11212512,0.7250511,-0.6795063
CY180868,-0.12922603,0.7207196,-0.6810755
CY180876,0.4301344,0.9027535,0.0045436267
KJ567865,-0.1367809,0.74252445,-0.65570456
CY180844,0.40735736,0.91305554,0.019738037
CY180884,0.2863069,0.9490582,-0.13159394
CY181273,0.27005017,0.95516247,-0.12139779
CY180908,-0.107417844,0.72436225,-0.6809997
MG280370,0.25738472,0.962153,-0.08952492
MG280431,0.33981118,0.9370634,-0.08025386
CY181281,-0.11684881,0.7267384,-0.676903
CY181144,0.21756387,0.7650808,-0.60606706
MK236639,0.25430113,0.95919776,-0.123573855
MK236646,0.51506305,0.83073634,0.21115686
CY181125,0.1755215,0.7889147,-0.5889022
CY177601,-0.09360275,0.6723172,-0.73432153
CY180380,0.41528076,0.8771872,0.24100739
CY097438,0.4882121,0.8314186,0.2653151
CY096994,0.404436,0.91431737,-0.021338027
CY178559,0.20251963,0.76611644,-0.60996026
CY097462,0.34926552,0.9321233,-0.09570723
CY097470,0.16830477,0.73682034,-0.6548048
CY097018,0.16977574,0.7354562,-0.6559576
CY097486,-0.117024735,0.77594656,-0.6198485
CY097026,0.1763625,0.7877454,-0.5902146
CY097042,0.16152057,0.725497,-0.6690031
CY179755,0.17793423,0.7654674,-0.61838424
CY179739,-0.0960374,0.6818868,-0.7251257
CY178575,0.2025035,0.76302767,-0.61382496
CY097510,-0.10796944,0.773992,-0.6239223
CY097211,-0.123703994,0.7540633,-0.64504725
CY097219,0.15994431,0.74809957,-0.64402246
CY180171,-0.15012938,0.7130878,-0.68481165
CY179219,0.18007088,0.7693134,-0.6129693
CY178591,0.19610453,0.7608522,-0.6185846
CY178663,-0.13370122,0.7176553,-0.68344337
CY178671,0.40542462,0.91378176,0.025176393
CY178994,0.56553954,0.77917784,0.27027184
CY180404,0.37569752,0.9267379,0.0028788347
CY180412,0.17384847,0.7872923,-0.5915635
CY178527,0.40794113,0.9127164,0.023081992
CY178607,0.178258,0.77511674,-0.60615027
CY178799,0.206193,0.78563803,-0.5833158
CY180444,0.21682343,0.77968997,-0.5874276
CY180291,-0.13194764,0.7303831,-0.67017186
CY178094,0.38641426,0.8671307,0.31427452
CY181289,0.20396163,0.7926076,-0.57460666
CY180324,-0.13233402,0.7293385,-0.6712325
CY180436,0.19416763,0.79103804,-0.580136
CY180259,-0.1259008,0.7190243,-0.6834859
CY181233,-0.11212512,0.7250511,-0.6795063
MG266064,0.22227684,0.9021332,-0.36979535
MH341742,0.5086192,0.8275673,0.23756877
CY063043,0.8811395,-0.47198892,-0.028627826
CY073481,0.87890095,-0.47626805,-0.02649179
CY067015,0.8786572,-0.476614,-0.028293788
CY067023,0.87937635,-0.47527263,-0.028516466
CY071079,0.8823498,-0.47002745,-0.02308987
CY071087,0.8823231,-0.47023764,-0.019560104
CY044147,0.8852905,-0.4643857,-0.02462745
CY083064,0.8859282,-0.46339184,-0.019982018
CY083072,0.88511854,-0.46480277,-0.022881346
CY083088,0.88416123,-0.46645546,-0.026038826
CY093415,-0.96224755,-0.26541916,-0.06026878
CY062739,0.87892646,-0.47626978,-0.025602372
CY063598,0.88214797,-0.47023433,-0.026353793
CY062979,0.8813131,-0.47181478,-0.026037754
CY066631,0.882694,-0.46876892,-0.03327216
CY066639,0.8801566,-0.47382644,-0.028510977
CY066647,0.88168216,-0.47095066,-0.029019995
CY067167,0.88214797,-0.47023433,-0.026353793
CY129590,0.88226557,-0.4697132,-0.031253703
